,tsne-2d-one,tsne-2d-two
11657,13.189573,63.360916
11658,-109.813896,-59.423466
11659,-131.52028,-19.838787
11660,-92.933556,88.39705
11661,-102.23409,39.23272
11662,-51.195595,105.3708
11663,13.6244135,99.36759
11664,12.87246,91.820564
11665,-106.705605,97.02755
11666,-117.38346,-48.015747
11667,-136.39159,36.528202
11668,-126.50352,72.4887
11669,-140.99039,-36.940155
11670,-123.30982,-26.825228
11671,-35.734646,73.186935
11672,-150.75739,0.52948266
11673,-131.75961,-37.295906
11674,-84.947716,25.69901
11675,-117.60358,-16.635914
11676,-34.31674,144.53947
11677,-83.53738,-62.804974
11678,-116.704796,-34.0539
11679,-97.26302,-42.651337
11680,32.506565,61.39037
11681,-114.30913,-23.618124
11682,-31.704504,-9.288219
11683,10.185352,-37.690422
11684,40.96711,107.246635
11685,87.99317,-40.758465
11686,26.99769,122.58747
11687,-95.532906,-19.669735
11688,-8.539786,87.15204
11689,53.54514,-102.90825
11690,-21.496967,71.27497
11691,-5.2053103,-76.417694
11692,33.817825,-25.77953
11693,-99.79088,83.260895
11694,9.988789,-86.740005
11695,24.69803,102.42312
11696,69.616356,15.625619
11697,69.61915,15.626693
11698,118.38958,-27.535471
11699,-35.596497,-39.1317
11700,-23.52523,-118.97851
11701,-15.518414,117.68262
11702,135.93462,2.8976789
11703,42.390114,11.665151
11704,-47.13155,55.119392
11705,-22.292442,118.89095
11706,-11.341028,57.13748
11707,-53.6955,10.672795
11708,136.84618,8.514217
11709,15.42512,-51.925026
11710,-33.582428,49.51976
11711,-59.686554,-41.72783
11712,-75.57591,89.62994
11713,-94.30611,-85.01304
11714,0.9808266,-73.992035
11715,83.243576,-97.159515
11716,-138.91336,-11.162663
11717,-9.543941,30.399656
11718,73.98277,-4.7142673
11719,-0.12570982,-38.20037
11720,100.034706,5.8527865
11721,-29.572702,63.761963
11722,-16.550182,-47.343014
11723,129.2739,86.68378
11724,-17.810379,39.481525
11725,9.559428,108.82659
11726,79.43278,5.5343256
11727,-82.03108,-64.63373
11728,39.470787,-64.42212
11729,-64.30489,-37.251637
11730,43.216534,79.37796
11731,51.92069,67.83265
11732,115.160934,15.029056
11733,80.13871,135.29347
11734,83.2655,122.675766
11735,109.589836,94.785675
11736,6.1019626,124.32208
11737,53.750446,66.11387
11738,88.24947,-15.190774
11739,87.4449,97.15653
11740,-44.4059,32.97203
11741,-29.586674,5.4142256
11742,60.735653,-99.11945
11743,73.47815,-30.21926
11744,-36.121105,-62.27293
11745,46.58742,-56.950504
11746,-40.108192,3.078911
11747,50.473213,-57.89386
11748,-35.78554,-61.1034
11749,-67.62685,-11.544012
11750,-4.44648,17.489063
11751,9.08873,-43.031765
11752,45.67753,-12.246741
11753,-10.697692,-58.721077
11754,6.517981,-25.290874
11755,3.9331455,40.015316
11756,-19.010479,-88.61371
11757,44.93093,-7.6052327
11758,43.142227,-50.05713
11759,22.720068,-59.260452
11760,35.596046,-71.22423
11761,-6.4886394,-91.08548
11762,-80.246346,-10.87927
11763,-70.31885,-89.077324
11764,37.18532,-70.0089
11765,-117.425934,40.304653
11766,-16.696693,95.39449
11767,23.863007,-50.887196
11768,-25.090954,24.50828
11769,-121.723854,-22.507917
11770,-91.59424,48.690334
11771,-3.4030638,42.20672
11772,-40.494843,50.25047
11773,-114.95087,49.529327
11774,-39.408962,119.15328
11775,-104.313095,-25.76172
11776,30.573448,84.11261
11777,-99.4781,82.973946
11778,33.288315,-26.429129
11779,19.98834,22.892399
11780,84.44856,-30.170752
11781,6.3450217,-63.005333
11782,-58.36022,17.150446
11783,-15.886253,-4.5596733
11784,155.98448,154.52559
11785,51.607906,-3.4442055
11786,140.7555,75.282265
11787,-123.69906,27.580055
11788,-67.21733,-19.316803
11789,66.75493,16.90241
11790,-63.034405,-17.652626
11791,-44.47681,73.260376
11792,-22.672491,54.853424
11793,132.71423,-7.7837973
11794,-109.50432,-45.37086
11795,-140.66612,-30.651829
11796,14.044728,43.069294
11797,26.840622,-35.58901
11798,28.324076,20.065191
11799,-34.374126,-40.779552
11800,72.21798,-2.507439
11801,78.35337,-1.4208822
11802,-47.646374,105.3033
11803,-87.67536,-60.8891
11804,-2.4752524,-86.452
11805,-67.157776,-38.663734
11806,-74.237366,89.38528
11807,-144.34465,-44.224686
11808,-4.75973,-8.68196
11809,-4.8402743,-8.56466
11810,-23.369455,57.15255
11811,-33.179638,53.127155
11812,43.309643,-51.050213
11813,91.75805,-17.037634
11814,-27.240076,138.5677
11815,-79.73018,48.918823
11816,-90.0595,31.48826
11817,-38.918118,-0.6360408
11818,-56.02895,4.300407
11819,-140.06146,-4.6985135
11820,13.478402,98.99524
11821,3.1104581,119.20844
11822,32.46749,78.28329
11823,20.776447,132.90651
11824,91.5586,17.064005
11825,69.97911,-65.37976
11826,-124.74335,7.6124315
11827,64.06389,-36.78089
11828,96.27494,-31.6192
11829,83.99043,-109.77441
11830,22.58016,-70.82465
11831,-25.711647,93.28556
11832,25.472826,88.752106
11833,-28.28933,120.08464
11834,-30.78637,-5.9387174
11835,-112.6111,67.21428
11836,-4.2803965,-90.37893
11837,61.689503,78.52011
11838,30.420681,49.80253
11839,44.042545,88.15817
11840,102.97945,19.662085
11841,89.73988,88.32553
11842,-79.81616,-60.621616
11843,24.57936,-59.185493
11844,101.58344,4.677772
11845,37.530067,77.90125
11846,135.20447,37.881546
11847,89.2977,102.43663
11848,-98.40294,-10.807573
11849,61.84877,14.485682
11850,96.19702,-10.240052
11851,-45.42388,2.3122885
11852,69.39838,2.119415
11853,158.34538,50.1581
11854,-45.75273,33.096973
11855,-27.173506,74.00077
11856,90.09971,-100.50692
11857,46.43724,-96.36373
11858,74.45164,-118.298134
11859,124.74863,85.12539
11860,37.54072,75.20171
11861,48.101986,-89.14204
11862,69.69037,63.154484
11863,97.89611,-74.591446
11864,117.509415,0.18880162
11865,67.65359,-132.96674
11866,57.601696,-89.059654
11867,55.81287,26.122854
11868,69.45025,63.164597
11869,95.36395,-86.02035
11870,67.655594,-132.96431
11871,69.48766,63.16076
11872,-53.015106,-22.856245
11873,-40.219242,-83.76773
11874,149.51744,2.7642527
11875,-18.824278,-6.0917606
11876,7.0801663,90.50061
11877,-83.03646,-62.833126
11878,-121.54314,-2.848078
11879,-70.03136,125.05845
11880,-121.59165,-2.8532774
11881,-99.60295,-59.05723
11882,-105.6432,-60.215816
11883,126.10193,-8.644264
11884,-129.18489,-63.36247
11885,-65.91085,30.048574
11886,35.188854,-64.37158
11887,15.305898,-11.849694
11888,9.852424,1.550714
11889,-14.667127,-18.815094
11890,-106.706825,-59.494793
11891,-29.624413,89.49374
11892,53.915913,-9.141528
11893,86.522736,-45.64238
11894,66.139084,10.133974
11895,-10.357636,106.319176
11896,51.797104,25.739313
11897,18.565615,-113.42591
11898,4.941686,26.775175
11899,-142.53925,-43.76509
11900,84.462326,104.78232
11901,-99.57123,-26.858976
11902,-45.795715,80.191025
11903,-91.99683,-0.48604292
11904,1.8265041,-88.97201
11905,53.278397,-77.9361
11906,-27.038437,9.352872
11907,77.74504,-39.279873
11908,-43.740593,93.472466
11909,-32.528553,92.820816
11910,-105.61439,-46.965504
11911,-38.186115,-66.27949
11912,50.2923,55.11667
11913,-31.896528,28.461931
11914,-126.54884,49.36662
11915,-47.285564,67.87189
11916,-36.597157,16.481274
11917,-40.369,81.76003
11918,-50.472958,43.67194
11919,-41.659515,13.626371
11920,-41.6025,13.7246475
11921,-41.669506,13.605406
11922,-3.5629594,-4.5555816
11923,-116.66343,10.3950615
11924,-68.77208,5.3439946
11925,-140.61302,-30.792608
11926,-8.966901,89.98346
11927,-60.730103,95.013725
11928,-45.08132,105.425156
11929,-39.57239,-114.11995
11930,-37.07072,74.40022
11931,89.91024,-51.567413
11932,-69.14625,-47.961548
11933,-83.02751,-19.89898
11934,-12.809407,-70.320496
11935,84.17325,-57.775562
11936,-20.09598,-46.332283
11937,-28.592905,14.942427
11938,74.22188,-4.4296513
11939,92.42526,-53.411545
11940,-7.851327,-92.004234
11941,63.855385,-36.35419
11942,-15.456431,74.92251
11943,90.06936,-51.673126
11944,25.635822,-0.061194655
11945,-1.3644488,-87.51503
11946,141.14949,75.94273
11947,92.994125,-1.8862262
11948,2.256078,-47.45582
11949,-90.28001,-83.18855
11950,-102.45009,-59.396465
11951,-94.26572,-64.86546
11952,-34.294525,-86.26285
11953,39.534096,42.016567
11954,72.58178,10.488087
11955,-56.43931,58.94729
11956,62.666656,10.884677
11957,123.20293,53.651783
11958,-86.554855,-69.531456
11959,62.722298,41.013443
11960,-24.527285,64.056465
11961,25.990616,-93.590065
11962,-50.861275,-60.47
11963,-52.162987,-60.67911
11964,-33.36499,90.32672
11965,67.54791,-56.719578
11966,30.771442,71.7469
11967,-42.087227,-25.70056
11968,40.84722,12.086816
11969,-40.83181,-14.254065
11970,-55.221874,-42.073837
11971,44.53277,-1.4558858
11972,83.38797,36.538673
11973,-33.99792,-24.833061
11974,-49.297546,-34.227753
11975,-95.50231,-15.838139
11976,51.100235,-88.6681
11977,-142.32224,14.743748
11978,4.618123,-29.859543
11979,-119.733795,-4.305056
11980,112.160995,-49.021263
11981,49.87514,28.044117
11982,75.20218,70.939
11983,186.92014,49.937023
11984,104.21566,-45.58301
11985,76.506516,-34.068714
11986,97.05194,-35.325996
11987,-128.64003,-66.03561
11988,-65.27454,-51.519974
11989,79.077446,38.634163
11990,93.09172,81.81056
11991,-16.066723,-0.41230386
11992,22.610823,-40.499264
11993,88.79699,6.0588784
11994,62.170593,-41.542248
11995,133.61417,60.797825
11996,31.24775,50.38947
11997,65.81721,-26.13526
11998,151.82349,20.35861
11999,65.584145,-26.192009
12000,-42.972256,1.5820018
12001,44.070415,20.651602
12002,24.439173,120.799095
12003,-89.62698,-51.694595
12004,27.105446,124.41313
12005,26.135544,-39.10017
12006,-70.332054,-55.682186
12007,16.821783,-65.64326
12008,-91.57158,-64.73895
12009,81.795944,-109.99757
12010,70.0538,34.340157
12011,80.67077,31.120241
12012,-135.90677,0.21630222
12013,-5.879345,28.008339
12014,-125.67663,-51.515034
12015,-50.85992,10.255363
12016,41.360367,-6.117503
12017,-37.54403,-18.571236
12018,51.924725,-47.957092
12019,68.62543,-23.740084
12020,-79.08942,-72.73969
12021,-76.71107,17.840443
12022,3.2671247,-76.077225
12023,-1.9138478,-124.72604
12024,-2.3037505,-125.13567
12025,-1.1714603,-124.98698
12026,-20.69346,93.37571
12027,96.30936,-47.798386
12028,-31.468822,69.1971
12029,-45.296257,-25.844261
12030,27.690393,-37.88079
12031,11.31076,70.98057
12032,-69.701294,54.28166
12033,-47.92559,84.487915
12034,-39.80584,88.87323
12035,-98.94576,0.1676731
12036,-200.1172,-72.20879
12037,-65.21045,62.47066
12038,-48.259777,14.344341
12039,52.008747,-44.33273
12040,46.719315,-49.82405
12041,89.87197,-55.59707
12042,30.558676,122.651764
12043,0.46658552,-102.81846
12044,9.843378,2.0094547
12045,-15.602455,-17.177938
12046,-100.29575,24.452911
12047,15.35887,-81.29677
12048,-112.13799,-3.8794966
12049,-16.613134,103.3135
12050,-40.788006,-32.025414
12051,74.806755,-27.613031
12052,57.0527,-26.178877
12053,190.71341,-57.14103
12054,67.28149,81.60258
12055,-89.38954,-22.30876
12056,-78.416985,-28.80273
12057,122.25798,11.93033
12058,52.386303,-54.779156
12059,26.5384,-35.45871
12060,-82.30269,28.428108
12061,-67.76179,14.778164
12062,-115.488976,-68.877365
12063,-63.89309,90.59171
12064,-42.69163,35.528687
12065,-87.98119,59.686657
12066,-113.842255,70.50101
12067,-108.52992,-57.276543
12068,-125.89675,72.66257
12069,-51.430912,76.92099
12070,-29.581827,141.63202
12071,1.4913442,84.92579
12072,-22.136211,-54.476196
12073,-49.80899,-26.469517
12074,-49.690315,-26.189976
12075,-107.00161,-21.645868
12076,-57.868973,115.03087
12077,-5.330031,-12.469895
12078,4.2768645,-114.36692
12079,36.661083,-56.788876
12080,-10.326878,15.942355
12081,-104.03236,-15.785941
12082,-8.296726,135.54211
12083,-112.766884,-36.781628
12084,13.625001,53.911736
12085,-98.02359,-34.4861
12086,-0.9674912,63.94987
12087,19.780863,-95.06591
12088,-150.59831,-24.230402
12089,57.290356,-21.762651
12090,110.54662,-13.210728
12091,-22.204374,-61.475983
12092,-101.95018,-56.472828
12093,91.40788,-0.6943154
12094,28.499628,10.845934
12095,30.958502,88.05422
12096,25.35761,-64.67588
12097,-43.91316,-28.79901
12098,117.623085,-36.196537
12099,97.8893,-2.964996
12100,106.53026,-63.490803
12101,16.562977,-12.375145
12102,106.232285,-33.01928
12103,41.2267,-15.060977
12104,64.26347,142.73431
12105,70.338905,48.406036
12106,78.068825,-8.658809
12107,-2.3732986,-19.39391
12108,33.30594,-61.766743
12109,-46.781128,-79.608574
12110,-101.903435,-56.95858
12111,-87.63905,102.61543
12112,-91.34087,-64.81003
12113,23.845871,-3.9543684
12114,-72.11244,67.86651
12115,-120.880875,73.056725
12116,-140.89143,-29.134876
12117,-98.82759,20.0135
12118,-103.08838,-31.727894
12119,100.93735,15.724975
12120,101.05324,15.858666
12121,-83.6332,16.84621
12122,-27.754578,-38.26497
12123,-112.45204,-5.766279
12124,-125.75508,31.825474
12125,-101.1051,-58.222893
12126,-12.397587,-30.255787
12127,-12.417522,-72.94562
12128,-137.32437,-4.295073
12129,-93.29432,-61.546013
12130,-69.37761,105.41515
12131,-31.513533,108.7197
12132,-32.075165,56.760975
12133,-98.4929,-52.230206
12134,-91.16628,32.898632
12135,-125.98019,47.39857
12136,-3.5234444,30.641096
12137,-55.36497,115.61605
12138,-83.36306,10.351779
12139,-27.004345,-45.375614
12140,-101.01133,-52.95278
12141,28.122343,48.480244
12142,-19.88764,-22.435125
12143,-22.454863,118.839615
12144,-125.562706,31.692604
12145,-44.378807,32.894318
12146,-71.64265,-41.673645
12147,-77.15742,-10.521888
12148,-76.40365,89.278534
12149,11.107345,121.2121
12150,-80.170715,66.86039
12151,-39.05857,70.95796
12152,-28.930298,137.24493
12153,-23.422352,78.40766
12154,-45.25508,19.917404
12155,-7.9534264,108.567535
12156,-7.2408776,-91.58816
12157,25.685137,23.457232
12158,-45.921032,21.057425
12159,-46.483006,104.66462
12160,-38.565033,121.18514
12161,5.7779016,135.30966
12162,-29.724623,10.2036
12163,-54.213795,68.309555
12164,-16.701939,60.942295
12165,-76.956345,-15.663144
12166,-26.486568,97.73465
12167,-154.97351,-19.693918
12168,-147.1847,-40.967583
12169,10.44656,34.98293
12170,-19.056211,53.561073
12171,-104.606,25.234287
12172,38.074173,-101.17046
12173,2.097468,134.32559
12174,-17.766418,110.05483
12175,-142.41447,-39.2774
12176,-80.910324,68.21783
12177,132.9966,-3.7028053
12178,-42.74701,-9.949887
12179,151.68744,19.427717
12180,151.78792,19.997417
12181,99.56229,-57.011833
12182,122.88047,54.461723
12183,151.79594,19.996979
12184,34.446552,139.7368
12185,75.28087,35.347733
12186,7.7989955,-63.53818
12187,23.515783,57.39436
12188,197.73112,-14.508722
12189,108.98321,-24.618786
12190,21.442461,50.013317
12191,-61.534145,95.451584
12192,-74.55395,39.47691
12193,4.0671554,-30.830378
12194,92.68382,60.215363
12195,81.85913,22.03697
12196,35.277004,-61.000874
12197,27.085035,-122.985
12198,35.396896,-60.568417
12199,27.065474,-123.156334
12200,-112.81336,67.35683
12201,-119.55303,-49.17734
12202,-13.871033,3.389103
12203,-20.286764,-41.99289
12204,-22.621834,-76.86366
12205,42.914864,-80.22065
12206,-32.850548,123.54986
12207,58.911648,62.705143
12208,58.928207,62.713894
12209,-60.512203,-42.839718
12210,-66.66918,-94.68483
12211,66.418365,99.301025
12212,36.737297,49.87292
12213,-98.602905,-57.71641
12214,-84.05594,46.14998
12215,-39.9119,-97.79469
12216,-35.454803,-2.8691447
12217,-3.2724354,-76.00031
12218,100.25099,70.0726
12219,-47.149136,-28.43742
12220,-16.405697,63.3881
12221,114.794586,-52.5106
12222,36.99615,60.72396
12223,69.393166,73.293884
12224,-1.4286466,-7.6008286
12225,-44.953316,19.003016
12226,-56.051304,-64.802505
12227,-64.36666,-82.144264
12228,42.993916,-75.07069
12229,-38.756336,-30.1541
12230,112.99444,54.4202
12231,36.811676,44.9728
12232,108.03545,25.155254
12233,69.46527,2.400183
12234,76.863304,-9.334174
12235,-26.576162,-22.454931
12236,3.2586215,93.77215
12237,-79.79214,-33.37044
12238,-147.1041,-41.162106
12239,-112.60213,-49.678135
12240,50.643433,-92.39931
12241,-84.801926,-43.210598
12242,-83.04395,-68.84899
12243,111.50263,-29.078491
12244,-46.06362,-11.225825
12245,-4.796515,119.32453
12246,-7.4992824,-96.12607
12247,-42.686615,104.97108
12248,64.1806,-9.620925
12249,61.273754,-45.76078
12250,57.359642,-49.99343
12251,57.14014,83.49744
12252,79.28467,31.412941
12253,95.250015,-27.566765
12254,74.09162,-7.7949076
12255,83.96714,-1.1539842
12256,105.93964,-4.4325047
12257,9.22959,-95.24676
12258,15.947688,83.52302
12259,51.301605,70.48563
12260,46.944546,-92.72559
12261,-22.314886,-51.734364
12262,97.57883,-19.74993
12263,37.14267,-56.810017
12264,15.52017,-30.21535
12265,-29.100584,-77.09628
12266,6.322596,-30.65133
12267,83.87231,41.541496
12268,-75.0269,-117.98664
12269,14.378418,84.60355
12270,-73.39976,-14.7992325
12271,125.20268,63.783585
12272,99.31927,-9.121979
12273,18.624004,-32.406277
12274,-101.273056,-3.7597086
12275,101.7579,51.58098
12276,83.13138,116.64924
12277,-86.464455,-69.032036
12278,-15.628038,-31.182436
12279,107.26831,-16.855839
12280,-33.300884,-202.97173
12281,55.499207,67.39344
12282,213.17982,-48.26515
12283,30.364304,-83.442726
12284,24.925003,96.74841
12285,70.59654,62.98969
12286,72.16496,-94.322426
12287,39.153305,49.625935
12288,124.690834,85.53531
12289,152.63051,56.471867
12290,118.74382,46.529644
12291,118.20708,35.083412
12292,95.893265,104.49483
12293,-29.422709,-6.9827056
12294,86.776115,117.459015
12295,48.359833,-32.63032
12296,31.537378,40.116776
12297,97.98306,122.25731
12298,111.26271,66.62118
12299,112.71011,65.40518
12300,112.76675,65.333984
12301,111.07591,67.057556
12302,36.090004,-13.755221
12303,36.105583,-13.744427
12304,127.80096,43.151623
12305,36.090282,-13.812312
12306,123.04374,-25.202003
12307,104.055664,73.86159
12308,104.83504,61.53729
12309,86.529015,75.08984
12310,122.62918,64.19516
12311,88.18991,55.475136
12312,79.32125,69.34418
12313,99.665474,64.60799
12314,69.06951,132.92699
12315,138.70418,39.428036
12316,113.49719,71.44329
12317,48.359833,-32.63032
12318,48.359833,-32.63032
12319,135.39267,70.47031
12320,120.011375,35.983204
12321,114.57678,55.946056
12322,83.35531,105.713394
12323,64.41236,127.125206
12324,63.62307,127.283806
12325,127.284775,86.35447
12326,113.1759,86.43454
12327,98.47382,63.934998
12328,-42.182724,-19.074472
12329,147.83577,25.973396
12330,98.623634,78.43335
12331,96.635666,44.509373
12332,109.61988,47.55764
12333,100.254585,69.57137
12334,92.084785,75.62131
12335,54.770622,130.40387
12336,63.023724,62.87582
12337,110.86582,79.416336
12338,59.079,2.276823
12339,-37.93441,-33.155674
12340,91.54473,101.69659
12341,48.359833,-32.63032
12342,109.98054,80.18056
12343,86.80294,60.603428
12344,83.85233,116.60767
12345,127.23508,87.12319
12346,68.73056,-23.514572
12347,57.197342,99.47623
12348,62.803116,62.849777
12349,89.8787,-108.20581
12350,88.70092,63.794052
12351,90.18663,63.15384
12352,51.049973,99.02416
12353,51.053272,99.02692
12354,116.852715,39.916252
12355,48.359833,-32.63032
12356,10.331687,152.58553
12357,10.362318,152.63347
12358,10.34225,152.60216
12359,-33.32036,-4.7626686
12360,111.4383,66.06894
12361,10.482085,152.81648
12362,47.596977,136.00764
12363,118.47192,46.424023
12364,60.889095,-55.638866
12365,148.65775,15.015174
12366,106.84405,115.42814
12367,136.05829,61.0187
12368,10.38749,152.67355
12369,133.61417,60.797825
12370,123.106514,103.26425
12371,109.62709,85.134766
12372,39.121277,28.7785
12373,-33.147648,-111.6553
12374,-33.13196,-111.670235
12375,153.48578,56.448368
12376,0.051860448,-22.58737
12377,130.61491,29.0883
12378,0.62437946,-22.532185
12379,-33.138332,-111.65594
12380,-203.74982,43.16747
12381,148.22757,33.96102
12382,97.87085,-74.340965
12383,94.14701,81.26311
12384,77.2611,47.001457
12385,57.997425,-88.75406
12386,-13.911655,146.86818
12387,14.322093,109.836235
12388,-13.704194,147.16249
12389,110.80524,-26.194767
12390,87.49711,106.27652
12391,77.886856,73.91951
12392,71.37365,83.68606
12393,87.817314,54.98119
12394,76.50568,115.077705
12395,14.490804,5.3760715
12396,136.35742,38.671413
12397,119.86558,46.943336
12398,112.80978,86.30411
12399,-41.065674,87.12883
12400,115.59045,63.247036
12401,111.79147,85.93668
12402,173.20264,87.657196
12403,113.89965,-43.922863
12404,97.9667,101.22711
12405,90.25936,96.92671
12406,79.5491,69.508965
12407,48.359833,-32.63032
12408,84.77206,87.272766
12409,95.12841,104.33156
12410,129.0744,76.344215
12411,84.630745,65.53621
12412,139.88545,58.340363
12413,132.01335,51.930115
12414,136.81569,38.809998
12415,111.06343,80.2034
12416,48.359833,-32.63032
12417,48.359833,-32.63032
12418,48.359833,-32.63032
12419,111.17681,80.286674
12420,88.21244,105.91515
12421,97.63933,81.356445
12422,48.359833,-32.63032
12423,119.80595,46.95419
12424,70.97204,103.71232
12425,122.59723,53.197292
12426,70.976395,103.71016
12427,88.19156,105.9266
12428,123.21813,102.18598
12429,62.71972,62.89846
12430,110.48537,10.438684
12431,67.95288,108.297035
12432,61.404564,69.589554
12433,132.4564,-27.873365
12434,132.45622,-27.875051
12435,71.68299,63.573513
12436,112.18745,68.573586
12437,62.830082,94.087105
12438,113.10626,86.41006
12439,73.23303,113.46517
12440,80.50088,135.48941
12441,148.18684,33.979424
12442,48.359833,-32.63032
12443,86.22213,68.91953
12444,102.38358,89.45013
12445,87.22114,74.251175
12446,135.85428,60.580578
12447,67.97717,108.120544
12448,69.89493,-99.243034
12449,116.89964,62.735596
12450,78.07854,80.36568
12451,104.45372,74.42738
12452,84.576324,65.46008
12453,110.739815,64.931694
12454,126.5703,67.86041
12455,48.359833,-32.63032
12456,99.778275,86.904564
12457,48.359833,-32.63032
12458,96.79272,51.55637
12459,110.46539,85.19563
12460,-55.993843,-25.016201
12461,94.29393,91.54465
12462,123.39038,30.259867
12463,77.7881,74.57543
12464,77.89339,99.83681
12465,48.359833,-32.63032
12466,48.359833,-32.63032
12467,98.4729,62.979744
12468,153.3533,56.08333
12469,48.359833,-32.63032
12470,123.10649,103.26429
12471,48.359833,-32.63032
12472,79.02709,88.74041
12473,80.193665,89.64008
12474,87.90059,97.98093
12475,79.942665,89.45387
12476,123.1065,103.264244
12477,48.359833,-32.63032
12478,48.359833,-32.63032
12479,79.49864,69.36289
12480,62.830097,94.087166
12481,70.96415,103.706314
12482,61.393974,117.26409
12483,61.16052,116.862015
12484,61.12419,117.053055
12485,61.571774,117.2721
12486,90.37888,81.03635
12487,100.8892,8.116314
12488,101.1532,8.416595
12489,110.15314,49.886795
12490,77.84436,74.03584
12491,62.8301,94.087166
12492,63.07031,93.70338
12493,-31.363146,-189.42114
12494,127.350235,42.704544
12495,77.25625,76.12386
12496,81.864006,105.77335
12497,81.97029,107.643326
12498,113.04978,49.021454
12499,76.318985,86.02104
12500,48.359833,-32.63032
12501,113.3424,94.7391
12502,89.20097,88.73294
12503,78.834564,88.87738
12504,77.38275,115.14861
12505,77.93259,79.74581
12506,150.51675,111.40807
12507,60.842415,117.53536
12508,62.600315,110.26756
12509,86.649216,117.7253
12510,59.03404,113.60754
12511,48.359833,-32.63032
12512,102.44385,-38.180367
12513,54.541893,61.09869
12514,-10.0846405,7.514461
12515,48.359833,-32.63032
12516,121.38443,75.92024
12517,138.09013,-40.13307
12518,114.42932,58.00126
12519,80.375084,65.21952
12520,119.670975,47.359306
12521,7.343025,-99.50444
12522,102.84241,-95.7634
12523,80.27512,105.35937
12524,76.25826,86.173615
12525,53.891712,31.196032
12526,54.35517,105.48001
12527,54.343903,105.51586
12528,110.16176,67.22135
12529,114.43989,57.90853
12530,103.11192,-95.981255
12531,39.40463,103.08243
12532,126.40711,67.78147
12533,70.36708,120.11356
12534,78.61232,94.20461
12535,132.55754,-38.2715
12536,68.07526,107.49989
12537,110.44728,85.41657
12538,110.390976,85.25376
12539,48.359833,-32.63032
12540,87.29024,68.39273
12541,101.42323,41.914295
12542,123.29962,52.884907
12543,78.91495,94.106895
12544,100.732834,57.966705
12545,128.52806,42.467793
12546,64.17698,127.29308
12547,113.53545,94.732185
12548,86.77607,117.45911
12549,129.04927,76.49686
12550,92.35386,61.813328
12551,100.24813,69.659874
12552,33.84968,139.80548
12553,101.88628,89.003204
12554,100.00692,87.25861
12555,14.204581,5.1120625
12556,166.74823,-65.95589
12557,48.359833,-32.63032
12558,107.852165,97.475075
12559,69.06951,132.92699
12560,42.89836,99.81997
12561,98.73058,78.415764
12562,48.359833,-32.63032
12563,89.405266,88.28965
12564,95.89328,104.49482
12565,111.06133,81.39512
12566,125.03075,86.66336
12567,80.381004,65.23966
12568,100.73704,57.97112
12569,103.20607,49.80337
12570,125.876175,40.083664
12571,72.521935,47.587402
12572,87.688515,55.079548
12573,18.723095,47.13688
12574,94.1506,81.27043
12575,113.07896,35.43217
12576,148.22571,33.9841
12577,69.59659,73.71151
12578,119.48841,81.717896
12579,100.254585,69.57137
12580,110.33412,37.153786
12581,109.391556,66.17436
12582,127.28454,86.35465
12583,89.5858,89.53143
12584,139.88545,58.340363
12585,121.382706,-76.660545
12586,100.691475,57.909607
12587,111.07973,67.059586
12588,98.68413,55.4998
12589,98.319984,55.447666
12590,91.38731,-101.339905
12591,110.71181,64.74661
12592,134.71202,70.764854
12593,64.33735,144.24263
12594,48.359833,-32.63032
12595,48.359833,-32.63032
12596,90.65663,44.799812
12597,121.76366,86.7882
12598,53.41561,91.41313
12599,102.432755,89.494316
12600,13.885307,-4.477114
12601,89.72886,57.133358
12602,64.90959,126.93324
12603,135.02107,60.61945
12604,144.53587,7.8430495
12605,89.20245,116.77245
12606,9.211318,82.28301
12607,111.0634,80.20404
12608,124.352455,78.84873
12609,126.94076,45.93873
12610,58.12907,121.61243
12611,85.57212,78.89906
12612,72.77354,114.83675
12613,72.91307,114.5554
12614,110.21113,94.700874
12615,98.14472,122.24222
12616,58.455585,121.35117
12617,58.662045,121.21901
12618,111.07876,67.058716
12619,57.823837,121.780655
12620,58.38842,121.61968
12621,48.359833,-32.63032
12622,99.96228,87.164024
12623,48.359833,-32.63032
12624,48.359833,-32.63032
12625,107.0797,115.258545
12626,48.06654,135.51074
12627,48.359833,-32.63032
12628,112.21365,79.62348
12629,102.54508,42.04183
12630,86.67502,74.83291
12631,110.3639,85.296715
12632,110.40788,85.235405
12633,48.298634,136.44104
12634,148.3898,35.183758
12635,-85.2603,-64.00862
12636,51.382374,-17.811756
12637,-101.22076,-66.96638
12638,-74.60224,-38.981327
12639,-11.436745,122.84243
12640,-35.420033,72.95706
12641,10.889948,55.35437
12642,-51.831894,100.58229
12643,-57.816055,47.80876
12644,-17.19458,124.048294
12645,-20.584522,-93.579994
12646,-20.580921,-93.58025
12647,-44.271122,46.696114
12648,-121.990295,17.442064
12649,-25.486687,-61.054504
12650,6.2556467,31.458155
12651,2.2842002,-27.179304
12652,-61.78486,9.856414
12653,11.886866,81.74982
12654,1.7882289,18.51208
12655,-88.65736,-42.624424
12656,34.382313,-27.006725
12657,-56.85268,-79.349724
12658,65.72644,-45.456696
12659,-45.908382,-37.338898
12660,-21.226702,70.677666
12661,-22.824417,-52.60549
12662,-20.992424,27.688578
12663,50.17778,-99.2567
12664,45.55073,9.238543
